iter	Passed	Remaining
1662	945518	191605
1663	946125	191044
1664	946717	190480
1665	947324	189919
1666	947923	189357
1667	948529	188796
1668	949146	188236
1669	949771	187679
1670	950379	187118
1671	950978	186555
1672	951591	185995
1673	952194	185433
1674	952799	184871
1675	953393	184307
1676	953992	183744
1677	954603	183183
1678	955200	182620
1679	955788	182054
1680	956408	181495
1681	957019	180934
1682	957623	180372
1683	958223	179809
1684	958839	179248
1685	959451	178687
1686	960053	178124
1687	960648	177560
1688	961254	176998
1689	961860	176435
1690	962456	175871
1691	963059	175308
1692	963683	174749
1693	964285	174186
1694	964901	173625
1695	965522	173065
1696	966127	172502
1697	966737	171940
1698	967355	171379
1699	967944	170813
1700	968543	170249
1701	969156	169687
1702	969768	169125
1703	970362	168560
1704	970949	167994
1705	971548	167429
1706	972141	166864
1707	972744	166300
1708	973347	165736
1709	973959	165174
1710	974543	164607
1711	975140	164042
1712	975746	163478
1713	976356	162915
1714	976936	162348
1715	977533	161782
1716	978153	161221
1717	978768	160659
1718	979387	160097
1719	979984	159532
1720	980585	158967
1721	981182	158402
1722	981766	157834
1723	982380	157272
1724	982979	156706
1725	983576	156141
1726	984174	155575
1727	984788	155012
1728	985399	154449
1729	986011	153886
1730	986604	153319
1731	987208	152755
1732	987816	152190
1733	988419	151626
1734	989031	151062
1735	989642	150498
1736	990234	149931
1737	990850	149368
1738	991446	148802
1739	992034	148235
1740	992638	147670
1741	993243	147104
1742	993842	146539
1743	994449	145974
1744	995037	145406
1745	995646	144841
1746	996250	144276
1747	996841	143709
1748	997441	143143
1749	998053	142579
1750	998649	142012
1751	999246	141445
1752	999858	140881
1753	1000473	140317
1754	1001080	139751
1755	1001676	139185
1756	1002280	138619
1757	1002883	138053
1758	1003486	137487
1759	1004100	136922
1760	1004710	136357
1761	1005316	135791
1762	1005923	135226
1763	1006498	134656
1764	1007093	134088
1765	1007706	133524
1766	1008322	132959
1767	1008920	132392
1768	1009524	131825
1769	1010137	131260
1770	1010751	130695
1771	1011358	130129
1772	1011973	129564
1773	1012584	128998
1774	1013197	128433
1775	1013824	127869
1776	1014450	127305
1777	1015051	126738
1778	1015659	126172
1779	1016273	125606
1780	1016873	125039
1781	1017486	124473
1782	1018108	123908
1783	1018726	123343
1784	1019333	122776
1785	1019940	122210
1786	1020556	121644
1787	1021178	121079
1788	1021790	120513
1789	1022402	119946
1790	1023028	119381
1791	1023646	118816
1792	1024255	118249
1793	1024859	117681
1794	1025466	117114
1795	1026063	116546
1796	1026659	115977
1797	1027270	115410
1798	1027870	114842
1799	1028467	114274
1800	1029054	113704
1801	1029643	113135
1802	1030252	112567
1803	1030855	111999
1804	1031460	111432
1805	1032081	110865
1806	1032688	110298
1807	1033293	109730
1808	1033879	109160
1809	1034491	108592
1810	1035091	108024
1811	1035700	107456
1812	1036305	106888
1813	1036908	106320
1814	1037501	105750
1815	1038087	105180
1816	1038688	104611
1817	1039296	104043
1818	1039904	103475
1819	1040502	102906
1820	1041124	102340
1821	1041726	101771
1822	1042322	101201
1823	1042928	100633
1824	1043541	100065
1825	1044138	99496
1826	1044739	98927
1827	1045342	98358
1828	1045962	97790
1829	1046560	97221
1830	1047145	96650
1831	1047740	96081
1832	1048341	95511
1833	1048946	94942
1834	1049541	94372
1835	1050138	93803
1836	1050743	93234
1837	1051344	92664
1838	1051967	92097
1839	1052564	91527
1840	1053180	90959
1841	1053760	90387
1842	1054357	89817
1843	1054955	89247
1844	1055559	88678
1845	1056163	88108
1846	1056774	87540
1847	1057370	86969
1848	1057970	86399
1849	1058571	85830
1850	1059167	85259
1851	1059779	84690
1852	1060371	84120
1853	1060960	83549
1854	1061559	82979
1855	1062142	82407
1856	1062737	81837
1857	1063341	81267
1858	1063936	80696
1859	1064549	80127
1860	1065160	79557
1861	1065750	78986
1862	1066351	78416
1863	1066953	77846
1864	1067546	77275
1865	1068158	76705
1866	1068778	76136
1867	1069384	75566
1868	1069980	74995
1869	1070584	74425
1870	1071201	73856
1871	1071809	73286
1872	1072412	72715
1873	1073013	72145
1874	1073625	71575
1875	1074218	71003
1876	1074814	70432
1877	1075418	69862
1878	1076016	69291
1879	1076608	68719
1880	1077201	68148
1881	1077807	67577
1882	1078413	67007
1883	1079003	66435
1884	1079608	65864
1885	1080215	65294
1886	1080815	64722
1887	1081423	64152
1888	1082023	63581
1889	1082628	63010
1890	1083246	62439
1891	1083852	61868
1892	1084481	61299
1893	1085083	60728
1894	1085691	60157
1895	1086285	59585
1896	1086886	59013
1897	1087487	58442
1898	1088104	57871
1899	1088730	57301
1900	1089334	56730
1901	1089933	56158
1902	1090537	55587
1903	1091134	55015
1904	1091731	54443
1905	1092330	53871
1906	1092941	53300
1907	1093545	52728
1908	1094149	52156
1909	1094749	51585
1910	1095360	51013
1911	1095968	50442
1912	1096573	49870
1913	1097194	49299
1914	1097799	48727
1915	1098410	48155
1916	1099016	47583
1917	1099641	47012
1918	1100254	46441
1919	1100855	45868
1920	1101470	45297
1921	1102089	44725
1922	1102721	44154
1923	1103326	43582
1924	1103929	43010
1925	1104523	42437
1926	1105146	41865
1927	1105752	41293
1928	1106371	40721
1929	1106988	40149
1930	1107597	39577
1931	1108197	39004
1932	1108807	38432
1933	1109418	37860
1934	1110014	37287
1935	1110628	36715
1936	1111231	36142
1937	1111836	35569
1938	1112447	34997
1939	1113042	34423
1940	1113651	33851
1941	1114267	33278
1942	1114864	32705
1943	1115467	32132
1944	1116059	31559
1945	1116661	30986
1946	1117270	30413
1947	1117866	29840
1948	1118482	29267
1949	1119084	28694
1950	1119685	28121
1951	1120285	27548
1952	1120901	26975
1953	1121513	26402
1954	1122114	25828
1955	1122717	25255
1956	1123317	24681
1957	1123933	24108
1958	1124562	23536
1959	1125164	22962
1960	1125776	22389
1961	1126372	21815
1962	1126965	21241
1963	1127585	20668
1964	1128192	20095
1965	1128803	19521
1966	1129409	18947
1967	1130017	18374
1968	1130615	17800
1969	1131228	17226
1970	1131836	16653
1971	1132447	16079
1972	1133061	15505
1973	1133671	14931
1974	1134284	14358
1975	1134902	13784
1976	1135501	13210
1977	1136103	12636
1978	1136723	12062
1979	1137313	11488
1980	1137919	10913
1981	1138515	10339
1982	1139114	9765
1983	1139726	9191
1984	1140328	8617
1985	1140943	8042
1986	1141541	7468
1987	1142138	6894
1988	1142753	6319
1989	1143373	5745
1990	1143988	5171
1991	1144606	4596
1992	1145214	4022
1993	1145814	3447
1994	1146425	2873
1995	1147026	2298
1996	1147620	1724
1997	1148233	1149
1998	1148843	574
1999	1149455	0
